"video_id","author","published","text","clean_text","sentiment_label","sentiment_score","sentiment_analysis_at","extracted_at"
"SzXMacu80o8","@maiaaisharan989","3 minggu yang lalu","​ @rohmatullailiyah7134 Anies ga jualan agama, umat Islam sendiri yg tergerak ktk ayat alquran dilecehkan ga paham2 juga anda","rohmatullailiyah7134 Anies ga jualan agama, umat Islam sendiri yg tergerak ktk ayat alquran dilecehkan ga paham2 juga anda","negative","0.9981997013092041","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@SaefudinSaefudin-h1s","3 minggu yang lalu","​ @rohmatullailiyah7134 hahahaha.... Anda lugu... lucu tur wagu... 😅","rohmatullailiyah7134 hahahaha.... Anda lugu... lucu tur wagu...","negative","0.9924902319908142","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@rohmatullailiyah7134","3 minggu yang lalu","daripada lu pengangguran","daripada lu pengangguran","negative","0.9983389377593994","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@growithgogoyo","3 minggu yang lalu","​ @rohmatullailiyah7134  lah junjungan lu aja hired gus miftah kocak, tpi ujung2nya malah bikin blunder haha","rohmatullailiyah7134 lah junjungan lu aja hired gus miftah kocak, tpi ujung2nya malah bikin blunder haha","negative","0.9931241869926453","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@AmpunBang-bh3um","3 minggu yang lalu"," @rohmatullailiyah7134 bang sepong terus gibrun nya…sampai gumoh","rohmatullailiyah7134 bang sepong terus gibrun nya sampai gumoh","negative","0.9888123273849487","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@HasanSakidin_21","3 minggu yang lalu"," @rohmatullailiyah7134 semangat bang. Terus bela. Aku menghargai usahamu.","rohmatullailiyah7134 semangat bang. Terus bela. Aku menghargai usahamu.","positive","0.988860547542572","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@fikrirahman9103","3 minggu yang lalu","​ @_Aidelweiss_ 😂awas bang. ternaknya ganas kalau mulai muncul.","_Aidelweiss_ awas bang. ternaknya ganas kalau mulai muncul.","negative","0.9944150447845459","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@kosgaming1251","3 minggu yang lalu","Dikira lawan Prabowo cuma Anies. Nanti kalo lawan Prabowo adalah Gibran ditahun 2029 juga buzzer ini langsung dibilang Prabowo gagal","Dikira lawan Prabowo cuma Anies. Nanti kalo lawan Prabowo adalah Gibran ditahun 2029 juga buzzer ini langsung dibilang Prabowo gagal","negative","0.9989138841629028","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@rzlram","3 minggu yang lalu","Reall wkkk😂😂😂😂😂","Reall wkkk","negative","0.5054327845573425","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@kinghery281","3 minggu yang lalu","Bener banget sih","Bener banget sih","positive","0.98909991979599","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@sapuankamal8713","3 minggu yang lalu","​ @rohmatullailiyah7134  pemilu udah lewat tapi belum bisa move on sama anies maupun ganjar 😂","rohmatullailiyah7134 pemilu udah lewat tapi belum bisa move on sama anies maupun ganjar","neutral","0.917616605758667","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@adiin4619","3 minggu yang lalu","​ @rohmatullailiyah7134 lah caerr caer😂😂","rohmatullailiyah7134 lah caerr caer","neutral","0.9956015348434448","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@oktaviarakasiwi1254","3 minggu yang lalu","Fungsi ordal gak si ini 😅","Fungsi ordal gak si ini","negative","0.9960715770721436","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@taufikmanurung","3 minggu yang lalu"," @rohmatullailiyah7134 balasin woy satu satu komennya kok malah diem udh dibayr kok gk kerja","rohmatullailiyah7134 balasin woy satu satu komennya kok malah diem udh dibayr kok gk kerja","negative","0.9991414546966553","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@RezaOri031","3 minggu yang lalu","​ @rohmatullailiyah7134  semangat ngab belainnya wkwkwkk","rohmatullailiyah7134 semangat ngab belainnya wkwkwkk","positive","0.9786428213119507","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@hafshahqurotaayun7532","3 minggu yang lalu","​ @rohmatullailiyah7134 kan Miftah sama mama Gufron pndukung sekolam dg mu bong yg jualan agama.","rohmatullailiyah7134 kan Miftah sama mama Gufron pndukung sekolam dg mu bong yg jualan agama.","negative","0.9885664582252502","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@atmosvfer9946","3 minggu yang lalu","Hahaha gak ada harga dirinya bjil","Hahaha gak ada harga dirinya bjil","negative","0.9993520379066467","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@ceritahatii490","3 minggu yang lalu","Pamali, jangan sompral 😂","Pamali, jangan sompral","negative","0.9417643547058105","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@rhdt87","3 minggu yang lalu","Bonus family","Bonus family","positive","0.9980862140655518","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Borneo-u3s","3 minggu yang lalu","Fufufafa","Fufufafa","positive","0.9587249159812927","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@FunkidZ1721","3 minggu yang lalu"," @rohmatullailiyah7134 masih aja di bela 😂","rohmatullailiyah7134 masih aja di bela","negative","0.9793024659156799","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@politiktingkatdewa9437","3 minggu yang lalu","lu jangan sembarangan ngomong, mau lu gue lempar bansos?, mau lu gue laporin paman gue di MK?","lu jangan sembarangan ngomong, mau lu gue lempar bansos?, mau lu gue laporin paman gue di MK?","negative","0.9986119270324707","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@dimaspramartha4825","3 minggu yang lalu","🥸🤣🤣🤣🤣🤣","","positive","0.9954185485839844","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@jumaedi0803","3 minggu yang lalu","Fufufafa hanya omon omon doang,kerja nyatanya Nol,lihat tuh Gubernur Jawa Barat jadi panutan masyarakat yang miskin dibantu,yang banjir dicari solusinya,yang tergusur juga dicari solusinya,ngademin masyarakat,kerja hanya nyata kelihatan,dicintai masyarakat Jawa Barat, fufufafa bisanya pencitraan,turun dong blepotan ke lapangan,bantu yang miskin,tebas yang korupsi itu baru salut👿😇","Fufufafa hanya omon omon doang,kerja nyatanya Nol,lihat tuh Gubernur Jawa Barat jadi panutan masyarakat yang miskin dibantu,yang banjir dicari solusinya,yang tergusur juga dicari solusinya,ngademin masyarakat,kerja hanya nyata kelihatan,dicintai masyarakat Jawa Barat, fufufafa bisanya pencitraan,turun dong blepotan ke lapangan,bantu yang miskin,tebas yang korupsi itu baru salut","negative","0.9973438382148743","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@nuniknurulaini2185","3 minggu yang lalu","ternak setressa pasti..ngmukkkk😂😂","ternak setressa pasti..ngmukkkk","positive","0.9956619143486023","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@stevehaeckal4310","3 minggu yang lalu"," @rohmatullailiyah7134 dia aja ga peduli mau dibelain sampe lu pingsan.. sadarr dan tobatt ye","rohmatullailiyah7134 dia aja ga peduli mau dibelain sampe lu pingsan.. sadarr dan tobatt ye","negative","0.9990848302841187","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@MarsukiMNur","3 minggu yang lalu","Wah gak asik lu Bang. Jangan bawa2 orang tua lah kau Bang 😂😂😂","Wah gak asik lu Bang. Jangan bawa2 orang tua lah kau Bang","negative","0.9993069171905518","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@fayfashion","3 minggu yang lalu","Bonus demografi apakah = bonus jabatan?","Bonus demografi apakah bonus jabatan?","negative","0.98869389295578","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@faqihmaulana4659","3 minggu yang lalu"," @rohmatullailiyah7134 otak jangan dipantat rohmat😂","rohmatullailiyah7134 otak jangan dipantat rohmat","negative","0.996330201625824","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@yuukaneki-v8g","3 minggu yang lalu","Lahh bawa2 Anis apa hubungannya wkkw","Lahh bawa2 Anis apa hubungannya wkkw","negative","0.9859850406646729","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@78delivery","3 minggu yang lalu","​ @rohmatullailiyah7134 Ruhmatullailiyah vs everybody 🤣🤣🤣 Semangat balasin satu-satu commentnya di sini ya HAHAHHAHAH","rohmatullailiyah7134 Ruhmatullailiyah vs everybody Semangat balasin satu satu commentnya di sini ya HAHAHHAHAH","negative","0.552284300327301","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@irpan5462","3 minggu yang lalu"," @taufiqa.farizi9103 wkwkwk kasian yak","taufiqa.farizi9103 wkwkwk kasian yak","negative","0.9488468766212463","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@wildannandawicaksana5004","3 minggu yang lalu","Biasa nyari kerja lewat ordal yaitu bapaknya sendiri 😂","Biasa nyari kerja lewat ordal yaitu bapaknya sendiri","neutral","0.9601437449455261","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@cintasejati1784","3 minggu yang lalu","Bahasanya tidak beda dari rajanya jawa😂😂😂","Bahasanya tidak beda dari rajanya jawa","positive","0.9943246245384216","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@AdeJaja-r3k","3 minggu yang lalu (diedit)","satu huruf dibayar berapa mas,awas lo saya cuma ngingetin jangan terlalu banyak ngetik nanti jari nya pada kriting.kenapa juga harus bahas masa lalu,pake jual agama dibawa bawa segala,kalo agama ngga dibeli manusia mau jadi apa mas didunia ini.murah ko agama mah kalo diibaratkan di kasih harga,cara beli agama tuh cukup dengan kemauan kita akan ilmu pengetahuan biar ngga kosong gitu otaknya","satu huruf dibayar berapa mas,awas lo saya cuma ngingetin jangan terlalu banyak ngetik nanti jari nya pada kriting.kenapa juga harus bahas masa lalu,pake jual agama dibawa bawa segala,kalo agama ngga dibeli manusia mau jadi apa mas didunia ini.murah ko agama mah kalo diibaratkan di kasih harga,cara beli agama tuh cukup dengan kemauan kita akan ilmu pengetahuan biar ngga kosong gitu otaknya","negative","0.9946603178977966","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@zeinzillan453","3 minggu yang lalu","Buzer laknatullah","Buzer laknatullah","negative","0.9985231757164001","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@alitadnyana1218","3 minggu yang lalu","UNDANG-UNDANG DIRUBAH BUKAN UNTUK KEBENARAN, TAPI UNTUK DIJADIKAN ALAT PEMBENARAN. KAYA KASUS MK GIBRAN","UNDANG UNDANG DIRUBAH BUKAN UNTUK KEBENARAN, TAPI UNTUK DIJADIKAN ALAT PEMBENARAN. KAYA KASUS MK GIBRAN","negative","0.9984310269355774","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@kimizukakazuma5611","3 minggu yang lalu","​ @rohmatullailiyah7134  mau sampe kapan??","rohmatullailiyah7134 mau sampe kapan??","negative","0.9960079193115234","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@dindadwihayati6644","3 minggu yang lalu","Aduhhh aduh aduhhh","Aduhhh aduh aduhhh","negative","0.9934669137001038","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@atiqohvarly5948","3 minggu yang lalu","😂 pntas utk ditertawakan","pntas utk ditertawakan","neutral","0.9860230684280396","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@LEeeaLEee-zf2gu","3 minggu yang lalu","​ @rohmatullailiyah7134 ayo semangat wahai buzer bales in satu satu komentar 😂","rohmatullailiyah7134 ayo semangat wahai buzer bales in satu satu komentar","neutral","0.9172921180725098","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@IntanWijareny","3 minggu yang lalu","​ @rohmatullailiyah7134 lah ga dibales? Takut mat? Rohmat rohmat, namanya aja rohmat, tapi kelakuan nya kayak..... (Isi sendiri) 🤣","rohmatullailiyah7134 lah ga dibales? Takut mat? Rohmat rohmat, namanya aja rohmat, tapi kelakuan nya kayak..... Isi sendiri","negative","0.9989849925041199","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@destishabila930","3 minggu yang lalu","​ @rohmatullailiyah7134 rohmat melek rohmat 😂😂😂","rohmatullailiyah7134 rohmat melek rohmat","positive","0.9756455421447754","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@teresaarif5427","3 minggu yang lalu","Ngomong di kampus donk😂","Ngomong di kampus donk","negative","0.9825460910797119","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@fathiaaulia8816","3 minggu yang lalu","​ @rohmatullailiyah7134  apa sih ga nyambung😂😂","rohmatullailiyah7134 apa sih ga nyambung","negative","0.9889117479324341","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Day_End04","3 minggu yang lalu","​ @rohmatullailiyah7134  kenapa orang sholeh yg bener malah di jual agama?","rohmatullailiyah7134 kenapa orang sholeh yg bener malah di jual agama?","negative","0.9991681575775146","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@unknown0425","3 minggu yang lalu","Mahkamah konstitusi adalah koentji 😂😂😂","Mahkamah konstitusi adalah koentji","neutral","0.9985209107398987","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@elok42","3 minggu yang lalu"," @rohmatullailiyah7134 malu ama nama woi","rohmatullailiyah7134 malu ama nama woi","negative","0.9207407236099243","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@fakhryhasyim2538","3 minggu yang lalu","​ @_Aidelweiss_ 😂😂😂😂","_Aidelweiss_","negative","0.9814274907112122","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@NovitaLia-1197","3 minggu yang lalu","Orang² pada kenapa dah 🤔
Belum bisa Nerima kekalahan..ups 🤭","Orang² pada kenapa dah Belum bisa Nerima kekalahan..ups","negative","0.9992706179618835","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@desmo0471","3 minggu yang lalu","​ @rohmatullailiyah7134 Udah dapat nasi bungkus kayak nya😂😂😂😂","rohmatullailiyah7134 Udah dapat nasi bungkus kayak nya","neutral","0.9960867166519165","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@bonisagi1119","3 minggu yang lalu","epic","epic","negative","0.7298523187637329","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@sugioyaco2076","3 minggu yang lalu","Para ternak ayo lembur2 balesin bela junjungan lohh😂","Para ternak ayo lembur2 balesin bela junjungan lohh","positive","0.708054780960083","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@fgf859","3 minggu yang lalu","Kau dicarikan apa sama Ortumu?","Kau dicarikan apa sama Ortumu?","negative","0.9991077780723572","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@mirzaagustian1596","3 minggu yang lalu","Ternak..😂😂😂​ @aurum.i ","Ternak.. aurum.i","negative","0.9898698925971985","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@richardjohannespakpahan5317","3 minggu yang lalu"," @rohmatullailiyah7134  agama masing masing sedangkan pemerintahan milik kita","rohmatullailiyah7134 agama masing masing sedangkan pemerintahan milik kita","neutral","0.9976754784584045","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@JokoJMC","3 minggu yang lalu"," @rohmatullailiyah7134  mantap, besok pasti bakal dilantik jadi staf ahli nih wkwkwkwk","rohmatullailiyah7134 mantap, besok pasti bakal dilantik jadi staf ahli nih wkwkwkwk","positive","0.6287876963615417","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@herisaceng6749","3 minggu yang lalu","raimu asal ngomong aja,,,itu yg milih rakyat bukan dicariin ortu","raimu asal ngomong aja,,,itu yg milih rakyat bukan dicariin ortu","negative","0.9988254904747009","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@silvermeng1701","3 minggu yang lalu"," @herisaceng6749  dipilih paman? buzzer ajj","herisaceng6749 dipilih paman? buzzer ajj","neutral","0.9927332401275635","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@vikychin9273","3 minggu yang lalu","​ @rohmatullailiyah7134  jualan narasi ... minimal gak kosong boleh lah.","rohmatullailiyah7134 jualan narasi ... minimal gak kosong boleh lah.","neutral","0.9908736944198608","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@HamRach.Official","3 minggu yang lalu","Wkekke aji mumpung kan masse","Wkekke aji mumpung kan masse","neutral","0.5814955234527588","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@mentalpengusaha3511","3 minggu yang lalu","Ya iya lah... Yg penting benar.. Mau di carikan kakek ato siapapun itu g penting
. banyak yg di carikan bapak tpi di salah gunakan..
Kalo ini beda","Ya iya lah... Yg penting benar.. Mau di carikan kakek ato siapapun itu g penting . banyak yg di carikan bapak tpi di salah gunakan.. Kalo ini beda","negative","0.9973645806312561","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@HamRach.Official","3 minggu yang lalu"," @mikoanjasmoro  hahaa semaaangat selalu masse...","mikoanjasmoro hahaa semaaangat selalu masse...","positive","0.996813952922821","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@KhendyManggala-m8q","3 minggu yang lalu","​ @rohmatullailiyah7134 Lah si pea bawa2 Anies 😂","rohmatullailiyah7134 Lah si pea bawa2 Anies","neutral","0.9355610609054565","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@jbricky_90","3 minggu yang lalu","Ingat, kalau bukan pilihan masyarakat indonesia, andil orang tua pun tidak ada gunanya.. pahami dulu itu yg pikirannya sempit..","Ingat, kalau bukan pilihan masyarakat indonesia, andil orang tua pun tidak ada gunanya.. pahami dulu itu yg pikirannya sempit..","negative","0.9983023405075073","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@JombloSufiChannel","3 minggu yang lalu","Pupupapa","Pupupapa","positive","0.7979788780212402","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@hasansugibit182","3 minggu yang lalu","Hasil NEPOTISME Bapak dan Paman 😂","Hasil NEPOTISME Bapak dan Paman","neutral","0.9922628402709961","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@yougurttime4792","3 minggu yang lalu","Bapaknya ngerusak konstitusi negara 😂","Bapaknya ngerusak konstitusi negara","negative","0.9989770650863647","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@dimaspratama420","3 minggu yang lalu","​ @rohmatullailiyah7134 rohmat ternak mulyono juga ya😅😅😂","rohmatullailiyah7134 rohmat ternak mulyono juga ya","neutral","0.8769049048423767","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Caramel_1998","3 minggu yang lalu"," @arisasahara  haha gaterima dong anies mu dikatain jualan agama","arisasahara haha gaterima dong anies mu dikatain jualan agama","negative","0.9992606043815613","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Caramel_1998","3 minggu yang lalu"," @Bahagia333  8 Presiden","Bahagia333 8 Presiden","positive","0.9838272333145142","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Caramel_1998","3 minggu yang lalu"," @growithgogoyo  Presiden mu Miftah kah🤣","growithgogoyo Presiden mu Miftah kah","positive","0.533516526222229","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Caramel_1998","3 minggu yang lalu"," @adiin4619  Pengen?","adiin4619 Pengen?","negative","0.9106369018554688","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Caramel_1998","3 minggu yang lalu"," @oktaviarakasiwi1254  Kek bapak mu juga gitu keluarga mu ordal🤣🤣","oktaviarakasiwi1254 Kek bapak mu juga gitu keluarga mu ordal","negative","0.9976255297660828","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Caramel_1998","3 minggu yang lalu"," @taufikmanurung  Ok","taufikmanurung Ok","neutral","0.9986618757247925","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Caramel_1998","3 minggu yang lalu"," @Borneo-u3s  Oh","Borneo u3s Oh","negative","0.649289071559906","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Caramel_1998","3 minggu yang lalu"," @FunkidZ1721  Masih aja benci","FunkidZ1721 Masih aja benci","negative","0.9992658495903015","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Caramel_1998","3 minggu yang lalu"," @stevehaeckal4310  Udah tau ga peduli kok dibenci sih malu ye cil malu","stevehaeckal4310 Udah tau ga peduli kok dibenci sih malu ye cil malu","negative","0.9990730285644531","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Caramel_1998","3 minggu yang lalu"," @MarsukiMNur    Bawa ortu mu","MarsukiMNur Bawa ortu mu","neutral","0.6057232618331909","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Caramel_1998","3 minggu yang lalu"," @fayfashion  Bonus gigi mu aja","fayfashion Bonus gigi mu aja","negative","0.5599510073661804","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@altaircapri","3 minggu yang lalu"," @rohmatullailiyah7134  mat rohmat, sekali komen gini cair brapa? mau lah klo cuan nya gede mah hehe","rohmatullailiyah7134 mat rohmat, sekali komen gini cair brapa? mau lah klo cuan nya gede mah hehe","negative","0.8167770504951477","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@SyarifahSyarifah-tm9hh","3 minggu yang lalu","​ @rohmatullailiyah7134 dri pada si fufufafa jual harga diri demi jabatan😮","rohmatullailiyah7134 dri pada si fufufafa jual harga diri demi jabatan","neutral","0.8061363697052002","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@rizkyfadli8589","3 minggu yang lalu"," @rohmatullailiyah7134  otak mana otak????😂😂😂😂","rohmatullailiyah7134 otak mana otak????","negative","0.9962565898895264","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@KalengSarden0911","3 minggu yang lalu"," @rohmatullailiyah7134  seru liat ternakan kerja lg, smangat cari duit bwt emak bapak ya","rohmatullailiyah7134 seru liat ternakan kerja lg, smangat cari duit bwt emak bapak ya","positive","0.852506697177887","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@arisasahara","3 minggu yang lalu"," @Caramel_1998  yaudah sini mana buktinya kalau beliau jual agama","Caramel_1998 yaudah sini mana buktinya kalau beliau jual agama","negative","0.9987523555755615","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@aldyknightly6156","3 minggu yang lalu","kwkwkwkw ngakak","kwkwkwkw ngakak","positive","0.9983922839164734","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@melisaresi109","3 minggu yang lalu","​ @rohmatullailiyah7134 halo ternaknya merasa terpanggil ya😂","rohmatullailiyah7134 halo ternaknya merasa terpanggil ya","neutral","0.9770669341087341","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@alzhie6268","2 minggu yang lalu","Otak dan hati anak2 Abah dan ternak kebo memang agak lain dr manusia pada umumnya 😂😂😂","Otak dan hati anak2 Abah dan ternak kebo memang agak lain dr manusia pada umumnya","negative","0.9667450189590454","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@MaesarohAminah","2 minggu yang lalu","Beliau mengatakan Petarung tanggu😂😂, tp hasil kerja keras paman & bapak😂","Beliau mengatakan Petarung tanggu , tp hasil kerja keras paman bapak","positive","0.80679851770401","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@SaptadiSaptadi","2 minggu yang lalu","Teruslah berkarya anak muda, bangunan jiwanya dan bangunan badanya untuk Indonesia maju. Jangan tanggapi ocehan2 yang gak bermutu. Ajaklah mereka untuk sadar dalam membangun negara untuk kepentingan dan kemakmuran bersama.❤❤❤","Teruslah berkarya anak muda, bangunan jiwanya dan bangunan badanya untuk Indonesia maju. Jangan tanggapi ocehan2 yang gak bermutu. Ajaklah mereka untuk sadar dalam membangun negara untuk kepentingan dan kemakmuran bersama.","positive","0.8904704451560974","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@kduty236","2 minggu yang lalu","Rohmat pepeeex","Rohmat pepeeex","negative","0.8457541465759277","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@habibzd","2 minggu yang lalu"," @mikoanjasmoro  kapan yh","mikoanjasmoro kapan yh","neutral","0.995103120803833","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@HinataMortar","6 hari yang lalu","Bonus privillege... bocil jadi wapres. Jadi nya karbitan, kalo udah karbitan gak bakal pernah memikirkan kesejahteraan rakyatnya, yang ada kesejahteraan dia sendiri sama keluarga dan lingkungan terdekatnya","Bonus privillege... bocil jadi wapres. Jadi nya karbitan, kalo udah karbitan gak bakal pernah memikirkan kesejahteraan rakyatnya, yang ada kesejahteraan dia sendiri sama keluarga dan lingkungan terdekatnya","negative","0.995141863822937","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@MUHAMMED-H4MA","2 hari yang lalu","​ @Day_End04  udh urusin tuh di Yaman, si anis lagi balikin modal hbis kalah pemilu"" mngknya mau bantu Yaman😂😂","Day_End04 udh urusin tuh di Yaman, si anis lagi balikin modal hbis kalah pemilu mngknya mau bantu Yaman","negative","0.9299052357673645","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@fukufuku0511","4 minggu yang lalu","dari Pak Hatta sampe ke bocil nepo yg ababil, kemunduran banget emang","dari Pak Hatta sampe ke bocil nepo yg ababil, kemunduran banget emang","negative","0.9972314238548279","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Cihuys665","4 minggu yang lalu","Itulah wapres kita


-fufufafa","Itulah wapres kita fufufafa","neutral","0.9972264170646667","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@yohaneswisnusiregar5294","4 minggu yang lalu","Kemunduran terparah , hancur negara ini isinya bullshit & korupsi","Kemunduran terparah , hancur negara ini isinya bullshit korupsi","negative","0.9993763566017151","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@marthaliem4512","4 minggu yang lalu","Innalillahi smg anda di terima di alam sana🤲
Smg Indonesia bersih dari penyinyir2 spt anda","Innalillahi smg anda di terima di alam sana Smg Indonesia bersih dari penyinyir2 spt anda","positive","0.7520425915718079","2025-05-19 10:08:02","2025-05-19 10:05:35"
